# LNAmplifier Noise Density Measurement
# Generated: 2025-11-07 14:57:07
# LNA Filter: 1
# EEPROM Data Index: 1
# Sample Frequency: 5.0 MHz
# FFT Averages: 16
# Sample Size: 4194304 points
# FFT Bin Size: 1.19 Hz
# Total Test Frequencies: 401
# Unique Data Points: 378
# EEPROM Frequency Points: 201
# EEPROM Gain Points: 201
# Amplitude Spike Correction: Enabled
#
frequency,lna_input_noise_density,lna_gain_db
9.5367431640625,1.4613568994878973e-09,56.872883
10.728836059570312,1.1523678946093107e-09,57.28181950758118
11.920928955078125,1.0479647967783617e-09,57.82640766798696
13.113021850585938,9.540968228635305e-10,58.24013592223048
14.30511474609375,9.290010473063852e-10,58.56351956463469
15.497207641601562,1.1123565660185437e-09,58.82922884254963
16.689300537109375,1.0683856882394822e-09,59.04445146957229
17.881393432617188,9.85196325700858e-10,59.2242021062852
19.073486328125,9.446721887401897e-10,59.37072255083806
20.265579223632812,9.072620129402333e-10,59.49641586514283
21.457672119140625,7.416425257473642e-10,59.60497990400297
22.649765014648438,5.745211720289572e-10,59.69569642039223
23.84185791015625,6.911260947401944e-10,59.776586986743325
25.033950805664062,7.418422381074773e-10,59.844900037477665
26.226043701171875,7.423021502071442e-10,59.90798051495399
27.418136596679688,6.969984495144068e-10,59.963422990735936
28.6102294921875,6.114762975130839e-10,60.012212995421194
29.802322387695312,5.119374784047511e-10,60.05516619826826
30.994415283203125,5.668851512537595e-10,60.09333871790973
32.18650817871094,5.894215036028258e-10,60.128330038322126
33.37860107421875,5.222159258222166e-10,60.16001605816706
34.57069396972656,7.007711695638917e-10,60.188250822120644
35.762786865234375,7.86539946132131e-10,60.215253065051165
36.95487976074219,6.484119945646904e-10,60.23949352316352
38.14697265625,5.800533750102185e-10,60.260042656929706
39.33906555175781,5.417709902085506e-10,60.27647035511197
40.531158447265625,5.232559854284703e-10,60.2928719758769
41.72325134277344,5.096553145361304e-10,60.30925652441758
42.91534423828125,4.993982257878183e-10,60.32525755329261
44.10743713378906,5.23211296763098e-10,60.34102899305713
46.49162292480469,4.4094550225034835e-10,60.36773546216378
47.6837158203125,4.785349219473518e-10,60.37953634663371
48.87580871582031,5.701045866632498e-10,60.38953111607365
50.067901611328125,5.089839624690546e-10,60.39952588551358
51.25999450683594,4.565521468546674e-10,60.40933435359638
53.64418029785156,3.515834401891255e-10,60.427706575300014
54.836273193359375,3.4982957816977435e-10,60.43487234096522
56.02836608886719,3.260929204041232e-10,60.442038106630434
58.41255187988281,3.577487876356975e-10,60.45432110950409
59.604644775390625,4.2777423798006447e-10,60.46036586098597
60.79673767089844,4.929126741331882e-10,60.46459416158714
63.18092346191406,4.4107226614247034e-10,60.473164217082136
64.37301635742188,3.9011159721617804e-10,60.48054494972978
66.7572021484375,3.4632563365245307e-10,60.49489347354326
69.14138793945312,3.2535519860684517e-10,60.50250877104426
70.33348083496094,3.3025410285165086e-10,60.506203780700965
72.71766662597656,4.1015614458765e-10,60.51251219121646
75.10185241699219,4.5831918904262657e-10,60.51856126470266
77.48603820800781,4.4786233237186604e-10,60.524431858176094
79.87022399902344,3.5012852037772053e-10,60.53029727725055
82.25440979003906,4.3236588239128597e-10,60.53610389152419
84.63859558105469,4.3761819485932983e-10,60.54178645136489
87.02278137207031,2.8558097115260995e-10,60.547000443009885
89.40696716308594,2.809628045500263e-10,60.55211782261938
91.79115295410156,3.3339383738836335e-10,60.55651464030776
94.17533874511719,3.137161732083362e-10,60.56091145799614
97.75161743164062,3.0568031416510084e-10,60.56691037714326
100.13580322265625,3.0644785219975547e-10,60.57088223714574
102.51998901367188,3.680484726699255e-10,60.5716796684932
106.09626770019531,2.3098723020354341e-10,60.57313242237207
108.48045349121094,3.3379777764925476e-10,60.57434085285463
112.05673217773438,3.5334928987090385e-10,60.57612942694846
115.63301086425781,3.3031747789622074e-10,60.57972019268532
119.20928955078125,3.125456777353036e-10,60.58329677932736
122.78556823730469,2.969534784969858e-10,60.58606341962263
126.36184692382812,2.976756504231077e-10,60.588624157003245
129.93812561035156,3.763513121396189e-10,60.58982174692278
133.514404296875,3.114960157412067e-10,60.59101933684231
137.09068298339844,2.796267494619285e-10,60.595738947205014
140.66696166992188,2.448882119377409e-10,60.600305692819326
145.43533325195312,1.9122753860440036e-10,60.601906822313886
150.20370483398438,3.3160271306787987e-10,60.60274102357895
153.7799835205078,1.9302730776333528e-10,60.60262404301124
158.54835510253906,3.5832352860916065e-10,60.60246806892096
163.3167266845703,3.162968466893809e-10,60.6043544766436
168.08509826660156,2.2536314096106824e-10,60.606215907345444
172.8534698486328,2.906919514513536e-10,60.60912657775797
177.62184143066406,1.974537561171102e-10,60.61199406045256
183.58230590820312,3.116024412136364e-10,60.613496932094364
188.35067749023438,3.025814114228342e-10,60.61463958847085
194.31114196777344,2.405015832187397e-10,60.61535848768629
199.0795135498047,3.1199607924829726e-10,60.61593224825669
205.03997802734375,3.0475416386732013e-10,60.61805155503573
211.0004425048828,3.0809131213236544e-10,60.62028445856265
216.96090698242188,2.4873223430313146e-10,60.62031417121115
224.11346435546875,1.95746520375193e-10,60.620185663780745
230.0739288330078,3.378604623108495e-10,60.62190721174352
237.2264862060547,2.7678708815028797e-10,60.62388767388385
244.37904357910156,1.9144674941822495e-10,60.623642935002074
251.53160095214844,2.999037581790857e-10,60.62342557797914
258.6841583251953,2.6005318207067724e-10,60.62576414261599
265.8367156982422,2.4506886908107476e-10,60.62798576116158
274.1813659667969,2.4107206406237503e-10,60.62757089818856
281.33392333984375,2.2687921137404119e-10,60.62714035950042
289.67857360839844,2.025838489569057e-10,60.628037690002195
298.0232238769531,1.71365960171387e-10,60.62902505806826
307.5599670410156,2.2135491117836264e-10,60.628573956526424
315.9046173095703,2.414797909174204e-10,60.62810034017505
325.4413604736328,1.9736087909891457e-10,60.62836178579936
334.9781036376953,2.3827725486706913e-10,60.6286513841263
344.5148468017578,2.4872341794265445e-10,60.629966884729384
355.2436828613281,2.4562599764259846e-10,60.63144529407205
364.7804260253906,2.276436690477972e-10,60.634953917147186
375.50926208496094,2.482554683697786e-10,60.63879453524525
386.23809814453125,2.0294405561699683e-10,60.636362472772916
398.1590270996094,2.2618467150023182e-10,60.633440290207375
410.0799560546875,1.924237086314121e-10,60.63506041301836
422.0008850097656,1.857514508885184e-10,60.63666086500249
433.92181396484375,2.191037726768163e-10,60.63838526839243
447.0348358154297,2.5202016755584844e-10,60.64027871740724
460.1478576660156,1.4976408574387353e-10,60.63862913575994
473.26087951660156,2.0300211357380074e-10,60.63707198104015
486.3739013671875,2.455912188324444e-10,60.637712741767
500.67901611328125,2.059835940650082e-10,60.638391872930846
516.1762237548828,2.0198947073981652e-10,60.63624819718427
530.4813385009766,1.9296105819628944e-10,60.63417930195432
545.9785461425781,2.1231961310541305e-10,60.63559985039253
562.6678466796875,2.163523603746897e-10,60.63723499268715
579.3571472167969,2.2840421922126758e-10,60.638116581872026
596.0464477539062,1.90930816735482e-10,60.639012631906894
612.7357482910156,2.0337125539646655e-10,60.63805306645134
630.6171417236328,2.011528824085229e-10,60.63706970842853
649.6906280517578,1.945815828148547e-10,60.636439193860085
668.7641143798828,2.0126633279487207e-10,60.63581627739602
687.8376007080078,2.1200120373640746e-10,60.638684013991735
708.1031799316406,2.2377124854914866e-10,60.64165104141425
728.3687591552734,1.828551062258842e-10,60.63968738098494
749.8264312744141,2.5472046531254826e-10,60.637648441952855
771.2841033935547,2.0370531274563856e-10,60.63693484523021
793.9338684082031,2.1382463252379124e-10,60.636186038256234
817.7757263183594,2.779011776176812e-10,60.63690680954991
841.6175842285156,2.336176810270763e-10,60.63765296152577
865.4594421386719,2.357259521619378e-10,60.637804318481734
891.6854858398438,2.3023641684391734e-10,60.637976859025066
916.7194366455078,2.3555645604751727e-10,60.63964602173996
944.1375732421875,1.744364668620731e-10,60.641446036789795
971.5557098388672,1.8645596868049522e-10,60.64310231631993
1000.1659393310547,2.5343600728740223e-10,60.64483102651916
1028.7761688232422,1.8058211888916302e-10,60.64318341274866
1059.7705841064453,1.678873450713446e-10,60.641419590064615
1090.7649993896484,1.8008343839821464e-10,60.64498847758868
1121.7594146728516,2.2411263139889874e-10,60.648469905928174
1155.1380157470703,2.1197739069559187e-10,60.64519420347939
1188.516616821289,1.707937017455665e-10,60.641863561136006
1223.0873107910156,1.6146946249243582e-10,60.64094123365009
1258.85009765625,1.571398449920298e-10,60.63998601172181
1295.8049774169922,1.7995717377580784e-10,60.63968439956362
1333.9519500732422,1.797266431340886e-10,60.63937450300018
1372.0989227294922,1.8520313584476308e-10,60.64105602047204
1412.6300811767578,1.7466772042431566e-10,60.64281902278298
1454.3533325195312,1.6689438375346296e-10,60.641154820675176
1496.0765838623047,1.6624367279645118e-10,60.63949831314184
1540.1840209960938,1.510356399616583e-10,60.64007991165956
1585.4835510253906,1.7704059583240281e-10,60.64068589746859
1630.7830810546875,1.6862702512868805e-10,60.6372745277453
1678.466796875,2.07842473085009e-10,60.633738014735734
1727.3426055908203,1.1762950866777876e-10,60.639330714585654
1778.6026000976562,1.6616332475271541e-10,60.64526340408329
1829.8625946044922,1.5792620913044477e-10,60.643948287535736
1883.5067749023438,1.4940652300408146e-10,60.642619524096915
1938.3430480957031,1.4858691926550907e-10,60.64504067482408
1995.5635070800781,1.5338483086301705e-10,60.64757735171879
2053.976058959961,1.260299462590158e-10,60.64767573948793
2113.5807037353516,1.0044966716170284e-10,60.64778917449691
2175.569534301758,1.2501444868747482e-10,60.64500154733393
2238.750457763672,1.1019344369359415e-10,60.642164685904724
2304.3155670166016,1.2013610368314755e-10,60.648030561794734
2371.072769165039,1.1981877497909746e-10,60.653999087772384
2440.214157104492,1.0794937043884823e-10,60.6455170202355
2511.739730834961,1.3552709267401235e-10,60.63667613823755
2585.6494903564453,1.4827620131862012e-10,60.63170110329722
2660.7513427734375,1.1733188284447997e-10,60.62665423634337
2738.2373809814453,1.0798920686692835e-10,60.63411284284106
2818.1076049804688,1.1513627699516334e-10,60.641796524512316
2900.362014770508,1.2734250405607144e-10,60.637965553792895
2985.0006103515625,1.3250269914564804e-10,60.63398297262028
3072.023391723633,1.0191439850525075e-10,60.63743073051445
3162.6224517822266,1.1881444435277486e-10,60.64105479493964
3254.413604736328,1.373117913807088e-10,60.641324228080606
3349.781036376953,1.3342846979001483e-10,60.641617389599546
3447.5326538085938,8.588986662385826e-11,60.64267774609207
3547.66845703125,1.0248856547705972e-10,60.643762957015184
3651.3805389404297,9.550499056016228e-11,60.642610502289024
3758.668899536133,1.0920796649914481e-10,60.64140769414373
3868.3414459228516,1.4575540148418606e-10,60.63769271061568
3981.5902709960938,1.240113017787885e-10,60.63386346834681
4097.223281860352,1.180749813109013e-10,60.6288187332846
4216.432571411133,1.0134534343739027e-10,60.623623198199745
4340.410232543945,1.0010712457218352e-10,60.623326797931
4466.772079467773,1.1507787119817571e-10,60.623047141327945
4596.710205078125,1.001764530153046e-10,60.62515255126317
4731.416702270508,1.0884963620245892e-10,60.62733644374396
4869.699478149414,1.1065965058421683e-10,60.63151426331002
5011.558532714844,9.951380082649666e-11,60.635801509537714
5158.185958862305,1.0928724999635009e-10,60.62786103982828
5308.389663696289,7.774369956310176e-11,60.619699699361874
5463.361740112305,1.0502189671355665e-10,60.61117716938664
5623.102188110352,1.2171829332094645e-10,60.602392098112304
5787.61100769043,9.77876620681457e-11,60.6081725368932
5956.888198852539,9.034109272613132e-11,60.61414941376738
6130.93376159668,1.0345015145288467e-10,60.61857100019799
6309.747695922852,1.1620418042685316e-10,60.6231164346033
6493.330001831055,1.1999237132706902e-10,60.611374867776284
6682.872772216797,7.277141591760561e-11,60.59926816454473
6878.376007080078,8.608404399527571e-11,60.603787203643094
7079.839706420898,9.791459971505182e-11,60.60849491936196
7286.07177734375,8.796851270138512e-11,60.60981438793858
7499.456405639648,1.1067862968157915e-10,60.61118630795827
7717.609405517578,9.784498888156887e-11,60.606670285472326
7942.914962768555,8.398489540229656e-11,60.60202057935474
8175.373077392578,8.548418773565917e-11,60.61102505067136
8413.79165649414,8.652304477402349e-11,60.62028280603837
8659.36279296875,8.48104422101489e-11,60.60787120390404
8912.086486816406,1.1807041495651602e-10,60.59508341787163
9173.154830932617,8.865966617917589e-11,60.59442186077461
9440.183639526367,8.57590106627573e-11,60.59376604319857
9716.74919128418,7.329063154723637e-11,60.59906032849433
10000.467300415039,1.027944157088608e-10,60.60450096104184
10292.530059814453,1.1852245484684725e-10,60.60184631154145
10592.937469482422,9.173873259402486e-11,60.599129379076025
10901.689529418945,1.0280674089889691e-10,60.60636128028719
11219.978332519531,8.964745421496428e-11,60.61380317796978
11547.80387878418,1.063684811614323e-10,60.608829928951195
11885.16616821289,1.0460961076814842e-10,60.60370381641467
12232.065200805664,8.166708994810617e-11,60.593609586805705
12589.693069458008,1.0477187860862379e-10,60.583205223545626
12956.857681274414,9.010421142336898e-11,60.59063551878749
13334.75112915039,9.907753523437806e-11,60.59826066286332
13724.565505981445,8.092265493943124e-11,60.5920051806723
14125.10871887207,1.0155687509229897e-10,60.58556028456693
14537.572860717773,8.751399121465093e-11,60.58011703453552
14961.957931518555,9.456801976831088e-11,60.57451725839959
15399.456024169922,8.30951861594982e-11,60.57707570561904
15848.875045776367,1.0149904943574348e-10,60.57971166805392
16311.407089233398,8.577823272583501e-11,60.58048959710658
16788.244247436523,9.0589413365671e-11,60.58129134170933
17278.194427490234,8.463446407957285e-11,60.588694886646365
17782.44972229004,8.586807080409347e-11,60.59631178567432
18302.202224731445,9.432046647059781e-11,60.58760726434165
18836.259841918945,9.142413339247348e-11,60.5786518633537
19387.006759643555,8.725564048729573e-11,60.56246296443608
