# LNAmplifier Noise Density Measurement
# Generated: 2025-10-27 10:00:49
# LNA Filter: 1
# EEPROM Data Index: 1
# Sample Frequency: 5.0 MHz
# FFT Averages: 4
# Sample Size: 4194304 points
# FFT Bin Size: 1.19 Hz
# Total Test Frequencies: 401
# Unique Data Points: 378
# EEPROM Frequency Points: 201
# EEPROM Gain Points: 201
# Amplitude Spike Correction: Enabled
#
frequency,lna_input_noise_density,lna_gain_db
9.5367431640625,1.7532376586448557e-07,56.656616
10.728836059570312,2.4761621593344124e-07,57.117863758156155
11.920928955078125,2.4477916043643687e-07,57.72055962388786
13.113021850585938,1.496439262051799e-07,58.18038832914928
14.30511474609375,1.2857523469615504e-07,58.53775668866755
15.497207641601562,1.194630156298364e-07,58.82478725270374
16.689300537109375,1.2934606841146085e-07,59.06396142092515
17.881393432617188,1.3778803358013938e-07,59.25133118237187
19.073486328125,1.3459885387926136e-07,59.41128112337103
20.265579223632812,1.0644124216873116e-07,59.54716688434165
21.457672119140625,1.0499110135484694e-07,59.66407206656864
22.649765014648438,1.1121151831533273e-07,59.764389054178814
23.84185791015625,9.05970428145142e-08,59.848615452934794
25.033950805664062,7.619349246202064e-08,59.92433917291273
26.226043701171875,7.471719927521482e-08,59.98720214778406
27.418136596679688,4.949340162992334e-08,60.042403420735525
28.6102294921875,4.294453169382888e-08,60.09250252048701
29.802322387695312,7.855909727500704e-08,60.1390748338726
30.994415283203125,8.030757694559382e-08,60.17693109248845
32.18650817871094,7.074867729791103e-08,60.213003546742534
33.37860107421875,6.59116809505847e-08,60.24752638944639
34.57069396972656,5.5516524820774304e-08,60.276310252051694
35.762786865234375,4.0623399085606553e-08,60.30334407975878
36.95487976074219,4.395098971094709e-08,60.32675442791635
38.14697265625,6.347125326884817e-08,60.34808621662024
39.33906555175781,5.505878626689768e-08,60.36709725317871
40.531158447265625,5.1097459982043813e-08,60.38584064886944
41.72325134277344,4.887296785911669e-08,60.404408826866785
42.91534423828125,4.414676974335793e-08,60.42075155482017
44.10743713378906,3.3803895431922534e-08,60.43576204575462
46.49162292480469,2.4844698165592134e-08,60.464023440033074
47.6837158203125,1.201871549929074e-08,60.47684992393367
48.87580871582031,2.057972745744112e-08,60.487367265127276
50.067901611328125,3.564004783940712e-08,60.49788460632087
51.25999450683594,3.423893487526565e-08,60.50722575260999
53.64418029785156,2.7275080715571515e-08,60.52396928901524
54.836273193359375,2.2241509775613724e-08,60.529324002053976
56.02836608886719,2.4155259263983582e-08,60.53467871509271
58.41255187988281,3.0757007795418585e-08,60.54665564721095
