# LNAmplifier Noise Density Measurement
# Generated: 2025-11-22 17:31:20
# LNA Filter: 1
# EEPROM Data Index: 1
# Sample Frequency: 5.0 MHz
# FFT Averages: 8
# Sample Size: 4194304 points
# FFT Bin Size: 1.19 Hz
# Total Test Frequencies: 401
# Unique Data Points: 378
# EEPROM Frequency Points: 201
# EEPROM Gain Points: 201
# Amplitude Spike Correction: Enabled
#
frequency,lna_input_noise_density,lna_gain_db
9.5367431640625,6.351734639263173e-09,56.854748
10.728836059570312,5.220775205652908e-09,57.284546382579194
11.920928955078125,4.05592722695458e-09,57.81569319342385
13.113021850585938,3.7491119611430165e-09,58.230457284674024
14.30511474609375,2.8175873769160787e-09,58.55749419426549
15.497207641601562,2.618309080316181e-09,58.819721026982414
16.689300537109375,2.7692000675860426e-09,59.03614831148895
17.881393432617188,3.003946526505228e-09,59.215316199128964
19.073486328125,2.7933937222510604e-09,59.361357044905354
20.265579223632812,2.6937545739511118e-09,59.48736355703061
21.457672119140625,2.9166375042590864e-09,59.59873262311339
22.649765014648438,2.1271669705143762e-09,59.68975649920228
23.84185791015625,1.7755915619945043e-09,59.76844574066364
25.033950805664062,1.4250649646710025e-09,59.83897710383707
26.226043701171875,2.028631159804503e-09,59.90264878043517
27.418136596679688,3.0059476775537316e-09,59.95416031353672
28.6102294921875,2.1790033777017124e-09,60.002682223015725
29.802322387695312,2.1790033777017124e-09,60.04733585094942
30.994415283203125,2.8824486218954304e-09,60.08563459970118
32.18650817871094,2.349593638542671e-09,60.120757955706495
33.37860107421875,2.1912096714828452e-09,60.15149616659602
34.57069396972656,2.166797083920579e-09,60.18149067097585
35.762786865234375,1.6233494137812968e-09,60.20659365737944
36.95487976074219,1.929972939001304e-09,60.23123408671294
38.14697265625,2.4664029378724815e-09,60.2519982257318
39.33906555175781,2.400138356478477e-09,60.27198729355487
40.531158447265625,3.0701716451716343e-09,60.29049802078384
41.72325134277344,2.7237723109389238e-09,60.30804091589101
42.91534423828125,2.645167805908679e-09,60.324688360303895
44.10743713378906,2.583212237202292e-09,60.33808405862352
46.49162292480469,2.217064475754662e-09,60.363732794845596
47.6837158203125,3.631466247356135e-09,60.37538839061561
48.87580871582031,2.614190021555485e-09,60.38704398638562
50.067901611328125,3.3535551304102404e-09,60.39649145566169
51.25999450683594,2.5784457223942663e-09,60.40573214817817
53.64418029785156,2.698033430516957e-09,60.422891526121376
54.836273193359375,2.258581556172311e-09,60.43077764570066
56.02836608886719,1.8908094667618207e-09,60.43866376527995
58.41255187988281,2.5655253748830157e-09,60.45200519220862
59.604644775390625,3.216665494974453e-09,60.45856110083685
60.79673767089844,2.5881164183232165e-09,60.46460303389849
63.18092346191406,2.196317370939822e-09,60.47544883492917
64.37301635742188,1.873887786315307e-09,60.48087173544451
66.7572021484375,2.552605027371765e-09,60.48955973983781
69.14138793945312,3.5143536215707196e-09,60.49805832183449
70.33348083496094,2.1883597347532184e-09,60.502023452143085
72.71766662597656,2.216268604478854e-09,60.50993310682074
75.10185241699219,2.7950703655446958e-09,60.5169550370761
77.48603820800781,2.5603448219998934e-09,60.52268458818733
79.87022399902344,2.5680846166280222e-09,60.52823880522813
82.25440979003906,2.143495032060807e-09,60.53301264521763
84.63859558105469,1.812253426395941e-09,60.53778648520714
87.02278137207031,2.5169125971352743e-09,60.54250873602523
89.40696716308594,3.096242357453215e-09,60.5472181444353
91.79115295410156,1.8195880256624301e-09,60.55148916009107
94.17533874511719,2.4657405776425265e-09,60.55442724553436
97.75161743164062,2.218046376261801e-09,60.558834373699305
100.13580322265625,1.5852357899616708e-09,60.561981995011806
102.51998901367188,1.841865214973047e-09,60.5651271932387
106.09626770019531,1.969517542293405e-09,60.56979226681507
108.48045349121094,2.049242429557923e-09,60.57284660063374
112.05673217773438,1.970352174881075e-09,60.57742810136174
115.63301086425781,2.128132684234771e-09,60.58089397638844
119.20928955078125,1.9686829097057344e-09,60.58431266941493
122.78556823730469,1.5406862253639086e-09,60.5866362155997
126.36184692382812,2.049242429557923e-09,60.58852448500318
129.93812561035156,2.311845589460987e-09,60.59036422113457
133.514404296875,1.6926431877572373e-09,60.59209656845275
137.09068298339844,1.909289288367599e-09,60.59382891577093
140.66696166992188,1.7564388696834954e-09,60.59567330274414
145.43533325195312,1.8462845131605535e-09,60.59818634765392
150.20370483398438,1.8354064940579047e-09,60.60055588214279
