# LNAmplifier Noise Density Measurement
# Generated: 2025-11-05 19:49:02
# LNA Filter: 1
# EEPROM Data Index: 1
# Sample Frequency: 5.0 MHz
# FFT Averages: 16
# Sample Size: 4194304 points
# FFT Bin Size: 1.19 Hz
# Total Test Frequencies: 401
# Unique Data Points: 378
# EEPROM Frequency Points: 201
# EEPROM Gain Points: 201
# Amplitude Spike Correction: Enabled
#
frequency,lna_input_noise_density,lna_gain_db
9.5367431640625,4.849227939098508e-09,56.834972
10.728836059570312,3.819508907818508e-09,57.24857126178994
11.920928955078125,2.3454392335327856e-09,57.78645224057077
13.113021850585938,2.2885479062015166e-09,58.199533220124856
14.30511474609375,2.207738479618894e-09,58.52333226840474
15.497207641601562,2.2132763302410636e-09,58.78313297884009
16.689300537109375,2.3699737370270996e-09,58.99738191714828
17.881393432617188,2.8993199212036987e-09,59.173018062177405
19.073486328125,2.2329329261712767e-09,59.31721108915524
20.265579223632812,2.2105074049299787e-09,59.44434159611681
21.457672119140625,2.2525895221014903e-09,59.55153066548657
22.649765014648438,1.6882805830547902e-09,59.64123164951048
23.84185791015625,1.966412242226807e-09,59.72084187099549
25.033950805664062,1.9006991230581575e-09,59.79389910746655
26.226043701171875,1.660263189146656e-09,59.85153757192973
27.418136596679688,2.5431234571556897e-09,59.90619044470437
28.6102294921875,1.902438954332837e-09,59.95630600387277
29.802322387695312,1.902438954332837e-09,59.999796005758284
30.994415283203125,2.6756651160418873e-09,60.03369424392229
32.18650817871094,1.904178785607516e-09,60.06797995635628
33.37860107421875,1.4985290195171182e-09,60.10318035374612
34.57069396972656,1.5154912382841419e-09,60.12925657411528
35.762786865234375,1.7035649601806617e-09,60.154235136701274
36.95487976074219,2.359556383801916e-09,60.17890369113592
38.14697265625,1.7447778483019899e-09,60.20149735662606
39.33906555175781,1.7447778483019899e-09,60.22177436816583
40.531158447265625,2.390682780381213e-09,60.239323628015796
41.72325134277344,1.7039631063225394e-09,60.255087097963035
42.91534423828125,1.7305037104566206e-09,60.269413233156385
44.10743713378906,1.7590519861473592e-09,60.282878926403214
46.49162292480469,1.976300041185224e-09,60.30746027614194
47.6837158203125,2.8285045431279664e-09,60.31910174859075
48.87580871582031,1.9266936975091446e-09,60.33010041706275
50.067901611328125,2.6376285621828373e-09,60.34109908553475
51.25999450683594,1.9799952073659452e-09,60.35180657886929
53.64418029785156,2.076107926131328e-09,60.371018280975676
54.836273193359375,1.877087353833065e-09,60.3770422384041
56.02836608886719,1.6182974943433147e-09,60.383066195832534
58.41255187988281,2.0280515667486363e-09,60.395265865603385
59.604644775390625,2.7292169588822217e-09,60.401372867721975
60.79673767089844,2.0875556283342687e-09,60.408828589015336
63.18092346191406,1.5910848068963863e-09,60.423655791515166
64.37301635742188,1.6683594799014457e-09,60.428421112616086
66.7572021484375,2.477428507140065e-09,60.43830501353097
69.14138793945312,2.8213528736482658e-09,60.445258468829415
70.33348083496094,1.9431087434095153e-09,60.44868617351054
72.71766662597656,1.8452010892817588e-09,60.45495766521124
75.10185241699219,1.3733564245389204e-09,60.46108915114275
77.48603820800781,2.783343826829495e-09,60.46792227621761
79.87022399902344,2.4204912078567895e-09,60.47437650916494
82.25440979003906,2.055774501532927e-09,60.479285005397315
84.63859558105469,1.850455620965498e-09,60.48409548050289
87.02278137207031,2.906808507844257e-09,60.4885357182745
89.40696716308594,1.9531150612492126e-09,60.493074424190816
91.79115295410156,1.7678245599879658e-09,60.49834753545483
94.17533874511719,1.6658050469465049e-09,60.50362064671885
97.75161743164062,1.7499813411859315e-09,60.507749299357954
100.13580322265625,1.6677810670177467e-09,60.51032787570895
102.51998901367188,1.3773564606201977e-09,60.513359178084634
106.09626770019531,1.7321381223838972e-09,60.517869535266506
108.48045349121094,1.769994710664244e-09,60.51890579914877
112.05673217773438,1.6213149505875832e-09,60.52065790661565
115.63301086425781,1.8078512989445909e-09,60.52271130572162
119.20928955078125,2.290800208431583e-09,60.525130555419416
122.78556823730469,1.8807068297895768e-09,60.53071360303436
126.36184692382812,2.5563181959446192e-09,60.53558488715976
129.93812561035156,1.714339841296533e-09,60.53574405443489
133.514404296875,1.4649430783686815e-09,60.53590322171003
137.09068298339844,1.8122375166277307e-09,60.53676799055489
140.66696166992188,1.7437682034658848e-09,60.537602134476316
145.43533325195312,2.264536289372991e-09,60.53888259019148
150.20370483398438,2.11917000976243e-09,60.54018399926822
153.7799835205078,1.5151628468291124e-09,60.54114566021103
158.54835510253906,1.6014712516318065e-09,60.54242787480143
163.3167266845703,1.5313351194287257e-09,60.54698645653339
168.08509826660156,2.3215166133214044e-09,60.55150497039473
172.8534698486328,1.761174568892645e-09,60.553317716670094
177.62184143066406,1.9960127069695546e-09,60.55524183494761
183.58230590820312,1.8568003023450115e-09,60.55562699978146
188.35067749023438,2.189490968846672e-09,60.55587725284134
194.31114196777344,2.262287308235068e-09,60.55732868724479
199.0795135498047,1.8657570179283666e-09,60.55849201563885
205.03997802734375,2.1320735442905016e-09,60.559855536700404
211.0004425048828,2.065143201925885e-09,60.56121171427716
216.96090698242188,2.1307366633215086e-09,60.56333043030257
224.11346435546875,1.9696567675608767e-09,60.56592970726144
230.0739288330078,1.9014353706640207e-09,60.564973342385116
237.2264862060547,2.0326354608435106e-09,60.563971518628854
244.37904357910156,2.4859848664153674e-09,60.56438083852084
251.53160095214844,1.7403405656859144e-09,60.5647727938081
258.6841583251953,1.8309148572950575e-09,60.5660799786952
265.8367156982422,1.8578424032655945e-09,60.5673452872893
274.1813659667969,1.861250699144319e-09,60.569658807904254
281.33392333984375,1.8090101438597308e-09,60.57166269556021
289.67857360839844,1.4500451700457397e-09,60.56991106169593
298.0232238769531,1.8781764355171746e-09,60.56789635114817
307.5599670410156,1.886203462883921e-09,60.57035924755126
315.9046173095703,2.2980536787528273e-09,60.57275233096807
325.4413604736328,2.5854945687520022e-09,60.574434222677574
334.9781036376953,1.8938417223824513e-09,60.576079181891416
344.5148468017578,2.1237656358399396e-09,60.575739248233994
355.2436828613281,1.856259995313071e-09,60.575359780826844
364.7804260253906,1.486361178177214e-09,60.57497867011227
375.50926208496094,1.723041251503489e-09,60.57455204817101
386.23809814453125,1.7807396810358409e-09,60.57511438331998
398.1590270996094,1.7435326627444653e-09,60.57577386837599
410.0799560546875,1.305705917793251e-09,60.57607705306286
422.0008850097656,1.3033172257393516e-09,60.57638178073777
433.92181396484375,1.9233747148533803e-09,60.57623211312811
447.0348358154297,1.5718114007396204e-09,60.57607992349
460.1478576660156,1.6939259592152713e-09,60.57367985351622
473.26087951660156,1.5956308701073856e-09,60.57133842392483
486.3739013671875,1.597234413434029e-09,60.5732629203583
500.67901611328125,1.7386964096135974e-09,60.57532378494943
516.1762237548828,1.457199002788493e-09,60.57868024966619
530.4813385009766,1.8077417403728288e-09,60.58181369866989
545.9785461425781,1.5238862750319083e-09,60.5794399684088
562.6678466796875,1.7236698412967915e-09,60.576717737677555
579.3571472167969,1.4047280633776541e-09,60.579063891338954
596.0464477539062,1.2516567642468863e-09,60.581312781588565
612.7357482910156,1.4691795583868954e-09,60.58266141866222
630.6171417236328,1.2644349057983122e-09,60.584128096393314
649.6906280517578,1.4796994578013449e-09,60.580442071163745
668.7641143798828,1.1109181289422278e-09,60.576660697837255
687.8376007080078,1.4163950204577679e-09,60.575805296191405
708.1031799316406,1.7001577018223965e-09,60.57482942152864
728.3687591552734,1.0979381302506988e-09,60.578001581936256
749.8264312744141,1.5187414274537454e-09,60.581326495059315
771.2841033935547,1.6037708728735867e-09,60.58170044578026
793.9338684082031,1.5745857503155429e-09,60.58208529892209
817.7757263183594,1.6171853925432704e-09,60.578004486519305
841.6175842285156,1.4709438741160091e-09,60.57384822245827
865.4594421386719,1.5520753135814922e-09,60.57742937602886
891.6854858398438,1.251095376723182e-09,60.581289970685816
916.7194366455078,1.590926661189117e-09,60.57890822195493
944.1375732421875,1.3324629488649668e-09,60.57641301793719
971.5557098388672,1.1766310254972452e-09,60.58130023956822
1000.1659393310547,1.3987446645323601e-09,60.58637845364162
1028.7761688232422,1.4111547091795139e-09,60.58246628645479
1059.7705841064453,1.3228640382643624e-09,60.57828426914785
1090.7649993896484,1.3934721876861982e-09,60.585914926593695
1121.7594146728516,1.3143030393186617e-09,60.593351850110395
1155.1380157470703,1.3750693291224457e-09,60.59002601068185
1188.516616821289,1.50855793298014e-09,60.58661152491498
1223.0873107910156,1.3859061126035027e-09,60.58421690429494
1258.85009765625,1.2869708023305348e-09,60.58173921807055
1295.8049774169922,1.6486204814785379e-09,60.58294822223061
1333.9519500732422,1.105337737824391e-09,60.58420417265936
1372.0989227294922,1.2826452293998351e-09,60.5845327321418
1412.6300811767578,1.524483678956521e-09,60.58489282164494
1454.3533325195312,1.5374335454587417e-09,60.58656367018382
1496.0765838623047,1.2896692101669697e-09,60.58823164316201
1540.1840209960938,1.5502382998194332e-09,60.58565089127213
1585.4835510253906,1.2207183192318853e-09,60.58298424714285
1630.7830810546875,1.6813383572094703e-09,60.585899124259754
1678.466796875,1.4036205273518392e-09,60.58889183175127
1727.3426055908203,1.3642229924150265e-09,60.58474887455277
1778.6026000976562,1.251413311130447e-09,60.58035127425981
1829.8625946044922,1.2316138933105028e-09,60.582978973524014
1883.5067749023438,1.3640132696364668e-09,60.58568282893535
1938.3430480957031,1.3711536685594323e-09,60.583872963975814
1995.5635070800781,1.576711724468424e-09,60.58197199430614
2053.976058959961,1.353362399899861e-09,60.584058367995624
2113.5807037353516,1.2964543177748676e-09,60.58616624254024
2175.569534301758,1.4477010937544444e-09,60.57953468244744
2238.750457763672,1.451270801791152e-09,60.572788875196885
2304.3155670166016,1.6371947912348206e-09,60.579629703246
2371.072769165039,1.494669440106338e-09,60.58658862206716
2440.214157104492,1.5953242855441343e-09,60.582673181656915
2511.739730834961,1.7347017248486406e-09,60.578572413268176
2585.6494903564453,1.5423880994626931e-09,60.58171347795903
2660.7513427734375,1.4484670752858302e-09,60.58492012057967
2738.2373809814453,1.3353067209179083e-09,60.58834382806295
2818.1076049804688,1.0900454730304834e-09,60.591872840163035
2900.362014770508,1.2836818920757928e-09,60.58428399502788
2985.0006103515625,1.686479403633858e-09,60.57643641461598
3072.023391723633,1.5173297397604589e-09,60.58353621228583
3162.6224517822266,1.2948807138391949e-09,60.590997400887595
3254.413604736328,1.4584081230034318e-09,60.5915600419321
3349.781036376953,1.4845368042600088e-09,60.5921718130185
3447.5326538085938,1.6959657517931454e-09,60.57984888814384
3547.66845703125,1.636417766642196e-09,60.567242581618615
3651.3805389404297,1.4531938025380678e-09,60.573907504947364
3758.668899536133,1.3912423293007068e-09,60.58089420257878
3868.3414459228516,1.4773918810044306e-09,60.5799634512346
3981.5902709960938,1.420379998772872e-09,60.579024702067485
4097.223281860352,1.3835249770721136e-09,60.575400082025816
4216.432571411133,1.2732825065944687e-09,60.571675629776486
4340.410232543945,1.5202445177438076e-09,60.569527727440004
4466.772079467773,8.693616786547919e-10,60.567346102511316
4596.710205078125,1.617863234528585e-09,60.570661574455315
4731.416702270508,1.6396979448287224e-09,60.574101548651925
4869.699478149414,1.2230600206212569e-09,60.57633778087112
5011.558532714844,1.4260715247627473e-09,60.578630923784374
5158.185958862305,1.52103000082164e-09,60.574753151951334
5308.389663696289,1.6942722161176153e-09,60.57076706344019
5463.361740112305,1.289509327035585e-09,60.56949751755086
5623.102188110352,1.3763850916332353e-09,60.56819753012529
5787.61100769043,1.3812913649710155e-09,60.56688470245653
5956.888198852539,1.6122451450932484e-09,60.56553387240056
6130.93376159668,1.481176895305076e-09,60.56592270008415
6309.747695922852,1.2055780608477868e-09,60.56631938701453
6493.330001831055,1.5103731850409105e-09,60.56264745989485
6682.872772216797,1.4928532203668283e-09,60.55886031277844
6878.376007080078,1.3653461482480934e-09,60.55593492980688
7079.839706420898,1.369050858700039e-09,60.552923294075775
7286.07177734375,1.4728559408777798e-09,60.54784645082009
7499.456405639648,1.7542359392387195e-09,60.54259734341067
7717.609405517578,1.6575982031622629e-09,60.54415672429231
7942.914962768555,1.5629339552766175e-09,60.54575040219063
8175.373077392578,1.510476708294628e-09,60.55165600167361
8413.79165649414,1.5884074769012229e-09,60.557719942880574
8659.36279296875,1.278059201592571e-09,60.56418517221848
8912.086486816406,1.238744995401673e-09,60.570838855948665
9173.154830932617,1.3037570980695986e-09,60.56369396404864
9440.183639526367,1.2283684756929427e-09,60.55636266178576
9716.74919128418,1.32726557982233e-09,60.56246923448855
10000.467300415039,1.3089302894710581e-09,60.56875535360796
10292.530059814453,1.6487603739147613e-09,60.57334372886572
10592.937469482422,1.2919692573760442e-09,60.57806629388073
10901.689529418945,1.4631875659909723e-09,60.569461917499616
11219.978332519531,1.2458246991041897e-09,60.5606097358337
11547.80387878418,1.2470641186090288e-09,60.558026756722896
11885.16616821289,1.4521123628459098e-09,60.555372869515814
12232.065200805664,1.151859154962825e-09,60.54525097579865
12589.693069458008,1.5434949654344997e-09,60.53481918987086
12956.857681274414,1.319178655567056e-09,60.543244467660195
13334.75112915039,1.3906880200340002e-09,60.55189241042651
13724.565505981445,1.4587788401558584e-09,60.55119590422092
14125.10871887207,1.3135234063456156e-09,60.550468483589235
14537.572860717773,9.967297041562807e-10,60.54658675345657
14961.957931518555,1.13542837295984e-09,60.54259075239471
15399.456024169922,1.6414034244251872e-09,60.55471382059835
15848.875045776367,1.3620146417910358e-09,60.56718242983119
16311.407089233398,1.220257181798811e-09,60.56013391755682
16788.244247436523,1.3867575410396402e-09,60.55286490189309
17278.194427490234,1.3640724721079816e-09,60.552112139350754
17782.44972229004,1.3185795850043242e-09,60.551334532329
18302.202224731445,1.3788239354826965e-09,60.55184764222967
18836.259841918945,1.2774953236671107e-09,60.55237577216512
19387.006759643555,1.6932687526525098e-09,60.547026859063486
19952.058792114258,1.6804668138608766e-09,60.54153648263089
20534.992218017578,1.4778666690233795e-09,60.54803806903606
21134.614944458008,1.1109211408232046e-09,60.554737919699036
21752.119064331055,1.5478095421520862e-09,60.55423334609875
22387.50457763672,1.458445513364904e-09,60.553710758489245
23040.771484375,1.2597348962150687e-09,60.57065792184795
23714.303970336914,1.5673774803533248e-09,60.58812271904994
24405.717849731445,1.4828440447680808e-09,60.56917554653765
25118.589401245117,1.567470355929346e-09,60.549671546720006
25852.91862487793,1.4586442694578485e-09,60.55842548344624
26607.513427734375,1.3345680759273781e-09,60.56743214420962
27384.75799560547,1.3403868007091953e-09,60.56396158417166
28183.460235595703,1.3578995310739975e-09,60.56039964936877
29007.1964263916,1.1795745410801499e-09,60.55853432809795
29853.58238220215,1.2340687003661307e-09,60.55661855181293
30725.00228881836,1.5169891868337957e-09,60.57192531683924
31622.648239135742,1.4060382868884192e-09,60.58769773151602
32546.520233154297,1.6211198991336814e-09,60.57671722616211
33496.61827087402,1.324388448749712e-09,60.56542110470385
34474.13444519043,1.270045511877651e-09,60.56307357018474
35481.45294189453,1.4058555843085544e-09,60.56065372830935
36517.38166809082,1.6258295654198897e-09,60.56991942839535
37584.30480957031,1.3536870130603435e-09,60.57946103158246
38681.0302734375,1.7004900427302738e-09,60.57714807387276
39811.134338378906,1.5989986398937897e-09,60.57477112589293
40973.42491149902,1.5288068611764124e-09,60.58941543660928
42169.09408569336,1.3081445063257055e-09,60.60447401833677
43400.52604675293,1.3739331359028606e-09,60.59411757510379
44668.91288757324,1.3132655039973133e-09,60.58343833967802
45973.06251525879,1.237211875740887e-09,60.56219225084212
47315.359115600586,1.6384909945854876e-09,60.540329186770954
48696.99478149414,1.3843789825062987e-09,60.54701513164882
50119.16160583496,1.1516575143982153e-09,60.5538921225738
51581.85958862305,1.343319814843721e-09,60.555269517175816
53088.66500854492,1.6232855633232516e-09,60.55669020714067
54638.38577270508,1.608827509262045e-09,60.56145114511432
56234.59815979004,1.0519256960445608e-09,60.56635442946675
57876.1100769043,1.5183866412116365e-09,60.54963599357589
59566.497802734375,1.2098385115879785e-09,60.532426119190944
61305.76133728027,1.492340724033222e-09,60.54764840741245
63096.28486633301,1.4583897276598157e-09,60.56331381628511
64938.06838989258,1.2233387819667352e-09,60.54550536115943
66834.68818664551,9.090287327469351e-10,60.52717712447362
68786.1442565918,1.4763117310276297e-09,60.53630943750053
70794.82078552246,1.0554974753334284e-09,60.545705135058256
72861.90986633301,1.3828423562086426e-09,60.55535010044727
74989.79568481445,1.3624626379781438e-09,60.565278744184035
77179.6703338623,1.5760924401120544e-09,60.55233484224592
79432.72590637207,1.3188112570960765e-09,60.53902155784198
81752.53868103027,1.4484028899496925e-09,60.52662323220488
84139.10865783691,1.48308768591459e-09,60.513868175041786
86596.01211547852,1.3202412251809658e-09,60.52518526778818
89125.6332397461,1.4768847918700281e-09,60.53684148590988
91727.97203063965,1.486133185877717e-09,60.52556148702154
94406.6047668457,1.2767937018761662e-09,60.513955752065826
97162.72354125977,1.3631939423834642e-09,60.51525700042111
99999.90463256836,1.5115885439390844e-09,60.516593955060344
102920.5322265625,1.139944042238986e-09,60.504895359424935
105925.7984161377,1.3239351693376257e-09,60.492857303941605
109018.08738708496,1.300476326929868e-09,60.50114651511563
112202.16751098633,1.0656224144155564e-09,60.50967886757957
115478.0387878418,1.3626624166131507e-09,60.51980612266033
118850.4695892334,1.5141206072857443e-09,60.530231751301315
122320.65200805664,1.237885902573e-09,60.52006313422743
125892.16232299805,1.3707489859273997e-09,60.50959910379308
129568.57681274414,1.4431148408988482e-09,60.52740013897808
133352.27966308594,1.4106454162259475e-09,60.54572367332696
137245.65505981445,1.5878249850200312e-09,60.547324436025576
141253.47137451172,1.592364668964833e-09,60.54897288539893
145378.11279296875,1.458857883283788e-09,60.54158938751288
149623.15559387207,1.4823914652532572e-09,60.53398972846093
153992.1760559082,1.4150711290894367e-09,60.54673155946263
158488.75045776367,1.4934101222458707e-09,60.55984736061109
163117.6471710205,1.2805016388494618e-09,60.54080209717988
167880.05828857422,1.4603593708236734e-09,60.52120343195943
172783.13636779785,1.2938102150864686e-09,60.527504187793205
177828.0735015869,1.4792223467861815e-09,60.5339891748225
183020.83015441895,1.5582056256376359e-09,60.53008778901345
188364.98260498047,1.363784015451182e-09,60.526072942637576
193865.29922485352,1.432741858393972e-09,60.52761302533156
199526.54838562012,1.494632368540551e-09,60.52919808791814
205352.3063659668,1.2563014725694807e-09,60.51042375902819
211348.5336303711,1.4625536621871382e-09,60.49110120074911
217519.99855041504,1.1965807037160107e-09,60.509553843896924
223872.66159057617,1.1110199130922294e-09,60.52855065132841
230408.9069366455,1.0145204229789662e-09,60.51852791795223
237137.0792388916,1.3093099102091962e-09,60.50821345340953
244061.94686889648,1.704457425719599e-09,60.50965692655561
251188.2781982422,1.4100839205537822e-09,60.511142924426
258523.22578430176,1.1482530685384898e-09,60.48838014332806
266072.75009155273,1.718872188018682e-09,60.46495022384183
273841.61949157715,1.3350886605012094e-09,60.44596848037796
281838.17863464355,1.31848204027628e-09,60.42643025072314
290068.3879852295,1.4195094074838326e-09,60.41743994682616
298538.2080078125,1.7257534158209608e-09,60.408188045869636
307255.98335266113,1.4305772727272563e-09,60.38263731711223
316227.67448425293,1.594821825825024e-09,60.35634231291824
325461.62605285645,1.4312023081924399e-09,60.3493640065592
334964.9906158447,1.4250433401055444e-09,60.34218233770924
344746.1128234863,1.4523468355577879e-09,60.337619838710204
354813.3373260498,1.2796662433266326e-09,60.33292401757288
365173.8166809082,1.1066484852833756e-09,60.28141409332688
375837.0876312256,1.2767929231306982e-09,60.2283985841046
386811.4948272705,1.4076475800020948e-09,60.22118072890915
398106.57501220703,1.4267544112673175e-09,60.21375338220663
409731.8649291992,1.6372279250785626e-09,60.17497299685553
421696.90132141113,1.2603457564079095e-09,60.13505766119263
434010.0288391113,1.9038468168934315e-09,60.10259412135073
446683.1684112549,1.3547010720999416e-09,60.06918112141458
459727.04887390137,1.1380329102526613e-09,60.03880976240404
473151.20697021484,1.7144308279715418e-09,60.00755310019008
486967.5636291504,1.4796040078154419e-09,59.95078166656505
501186.8476867676,1.4675801680012627e-09,59.892354524701524
515822.172164917,1.5211407645256388e-09,59.83015847898178
530884.2658996582,1.4223226758637326e-09,59.76614872925419
546386.2419128418,1.4146506604959482e-09,59.67542731711024
562341.2132263184,1.454816337542578e-09,59.58205458097599
578762.2928619385,1.302257578491462e-09,59.45759270625549
595662.5938415527,1.329673544274858e-09,59.32949844645904
613055.2291870117,1.3925927728767085e-09,59.15574269502958
630956.8881988525,1.5534132517732005e-09,58.97690286320487
649381.8759918213,1.462284379992584e-09,58.7363299541503
668344.4976806641,1.7317277471876513e-09,58.48873568574125
687860.2504730225,1.8034472944745021e-09,58.18144560347945
707945.8236694336,1.5324804333286425e-09,57.8651848241298
728617.9065704346,1.260010891992753e-09,57.469066708811546
749894.380569458,1.3607118794563257e-09,57.06136730040655
771791.934967041,1.4490327053117936e-09,56.50712970819666
794328.4511566162,1.4297677315910498e-09,55.93672090864058
817523.0026245117,1.9031920184745758e-09,55.300278767965644
841394.6628570557,1.0218110871984047e-09,54.64525768086806
865964.8895263672,1.6026104185144915e-09,53.867332755281005
891250.3719329834,1.6417820020355514e-09,53.06675990662287
917276.14402771,1.6602876004682218e-09,52.209982907964196
944061.279296875,1.525491418511857e-09,51.32820669040251
971628.4275054932,1.344721383687433e-09,50.36864718499573
1000000.2384185791,2.158758099758465e-09,49.381088
