# LNAmplifier Noise Density Measurement
# Generated: 2025-11-05 19:57:57
# LNA Filter: 3
# EEPROM Data Index: 3
# Sample Frequency: 0.5 MHz
# FFT Averages: 16
# Sample Size: 1048576 points
# FFT Bin Size: 0.48 Hz
# Total Test Frequencies: 401
# Unique Data Points: 387
# EEPROM Frequency Points: 201
# EEPROM Gain Points: 201
# Amplitude Spike Correction: Enabled
#
frequency,lna_input_noise_density,lna_gain_db
10.013580322265625,4.554062798553084e-09,56.84699863708565
10.49041748046875,3.1191294573270596e-09,57.12219656846384
10.967254638671875,2.330268796856244e-09,57.36633717858513
11.444091796875,2.439325672468568e-09,57.58696145644062
11.920928955078125,2.3066843635040485e-09,57.78848308426805
12.39776611328125,1.571106668269813e-09,57.964229067743055
12.874603271484375,1.6327115830271446e-09,58.12705579228071
13.3514404296875,1.883396105341116e-09,58.2812128553224
13.828277587890625,1.9341846342705538e-09,58.40617852897792
14.30511474609375,1.87011005415418e-09,58.52695441355162
14.781951904296875,1.6952598879827345e-09,58.63921694213437
15.2587890625,1.595417351745627e-09,58.74300562174605
15.735626220703125,1.7601643833312982e-09,58.8416372157115
16.21246337890625,2.0118856495551138e-09,58.92794066339602
16.689300537109375,1.9919033670430614e-09,59.010401663625665
17.1661376953125,2.071708246301238e-09,59.082033781111306
17.642974853515625,2.159963337098024e-09,59.15083795735555
18.11981201171875,2.1074988066262834e-09,59.21409229829039
18.596649169921875,1.744562672838166e-09,59.27504414778134
19.073486328125,2.861343703275594e-09,59.332014925403605
19.550323486328125,2.0723330903991472e-09,59.38495681532495
20.02716064453125,2.6982172863028343e-09,59.43654731993892
20.503997802734375,1.4392020671932013e-09,59.48084403823376
20.9808349609375,1.7719335860298608e-09,59.5251407565286
21.457672119140625,2.0729579344970567e-09,59.56593113390071
21.93450927734375,1.929766063803761e-09,59.605048031065
22.411346435546875,1.594343396711857e-09,59.644164928229294
22.88818359375,1.6320927910098855e-09,59.67703712940735
23.365020751953125,1.6334568063301252e-09,59.71021018228741
23.84185791015625,1.7825959843106916e-09,59.74198450122922
24.318695068359375,2.0246725339358657e-09,59.76995178156686
24.7955322265625,1.9852849113143447e-09,59.79791906190451
25.272369384765625,1.994006067438775e-09,59.824651266488615
25.74920654296875,1.8320156304952475e-09,59.8487820038061
26.226043701171875,1.6091845480065574e-09,59.872912741123585
26.702880859375,1.4717976754418504e-09,59.896270703541425
27.179718017578125,1.5180419900630422e-09,59.91654820990938
27.65655517578125,1.6309236612005416e-09,59.93682571627733
28.133392333984375,1.7972546642855963e-09,59.95710322264528
29.087066650390625,1.5829744648452849e-09,59.99125241476885
29.56390380859375,1.5374031858735272e-09,60.00814816450424
30.040740966796875,2.2988406602541582e-09,60.024295797911265
30.517578125,1.5098775298746246e-09,60.03928302432904
31.47125244140625,1.5567643816840125e-09,60.06925747716457
31.948089599609375,1.3693859220785177e-09,60.082940970513036
32.4249267578125,1.249363044522311e-09,60.09601720337088
33.37860107421875,1.766908838654072e-09,60.12216966908657
33.855438232421875,1.5723472308346723e-09,60.1336020994055
34.809112548828125,1.6188491511087308e-09,60.155386558836945
35.28594970703125,1.909666261952358e-09,60.16627878855266
36.2396240234375,1.6589434220391268e-09,60.185520327517125
