# LNAmplifier Noise Density Measurement
# Generated: 2025-11-16 14:24:53
# LNA Filter: 1
# EEPROM Data Index: 1
# Sample Frequency: 5.0 MHz
# FFT Averages: 32
# Sample Size: 4194304 points
# FFT Bin Size: 1.19 Hz
# Total Test Frequencies: 401
# Unique Data Points: 378
# EEPROM Frequency Points: 201
# EEPROM Gain Points: 201
# Amplitude Spike Correction: Enabled
#
frequency,lna_input_noise_density,lna_gain_db
9.5367431640625,3.101301898449413e-09,56.834972
10.728836059570312,2.6095115258568815e-09,57.24857126178994
11.920928955078125,2.256369042096823e-09,57.78645224057077
13.113021850585938,2.443535270099092e-09,58.199533220124856
14.30511474609375,2.401626159460209e-09,58.52333226840474
15.497207641601562,2.175512743830245e-09,58.78313297884009
16.689300537109375,2.0909321552336067e-09,58.99738191714828
17.881393432617188,2.201807591262732e-09,59.173018062177405
19.073486328125,2.500372778118863e-09,59.31721108915524
20.265579223632812,2.37305118115757e-09,59.44434159611681
21.457672119140625,2.12762553016059e-09,59.55153066548657
22.649765014648438,2.1098472935584415e-09,59.64123164951048
23.84185791015625,1.8929081050369274e-09,59.72084187099549
25.033950805664062,1.6643188919410332e-09,59.79389910746655
26.226043701171875,1.8222747695774903e-09,59.85153757192973
27.418136596679688,1.8918768187029748e-09,59.90619044470437
28.6102294921875,2.247162479533553e-09,59.95630600387277
29.802322387695312,2.4356073933167347e-09,59.999796005758284
30.994415283203125,2.151390821109332e-09,60.03369424392229
32.18650817871094,1.992714714771491e-09,60.06797995635628
33.37860107421875,1.832263579485848e-09,60.10318035374612
34.57069396972656,1.605144128051922e-09,60.12925657411528
35.762786865234375,1.5332625370968166e-09,60.154235136701274
36.95487976074219,1.4529132867991503e-09,60.17890369113592
38.14697265625,1.9043016035755534e-09,60.20149735662606
39.33906555175781,2.2732216657256657e-09,60.22177436816583
40.531158447265625,1.841397870993748e-09,60.239323628015796
41.72325134277344,1.6226075524835441e-09,60.255087097963035
42.91534423828125,1.7307203004490187e-09,60.269413233156385
44.10743713378906,1.7505224101603836e-09,60.282878926403214
46.49162292480469,1.7906400305064009e-09,60.30746027614194
47.6837158203125,2.1312343356540222e-09,60.31910174859075
48.87580871582031,2.4384099211240765e-09,60.33010041706275
50.067901611328125,2.1193672927990485e-09,60.34109908553475
51.25999450683594,1.7550190071586651e-09,60.35180657886929
53.64418029785156,1.6565501896962978e-09,60.371018280975676
54.836273193359375,1.8006375573605206e-09,60.3770422384041
56.02836608886719,1.9917406081062664e-09,60.383066195832534
58.41255187988281,1.7773535435353016e-09,60.395265865603385
59.604644775390625,2.3096632733708482e-09,60.401372867721975
60.79673767089844,1.799688079911938e-09,60.408828589015336
63.18092346191406,1.6466378969845445e-09,60.423655791515166
64.37301635742188,1.6452932081090666e-09,60.428421112616086
66.7572021484375,1.4936239189611579e-09,60.43830501353097
69.14138793945312,2.0849401481320865e-09,60.445258468829415
70.33348083496094,1.7052566291323422e-09,60.44868617351054
72.71766662597656,1.4179535671362772e-09,60.45495766521124
75.10185241699219,1.7274705139377747e-09,60.46108915114275
77.48603820800781,2.4278835708070595e-09,60.46792227621761
79.87022399902344,1.913315263795265e-09,60.47437650916494
82.25440979003906,2.0929207866027604e-09,60.479285005397315
84.63859558105469,1.7902715085559291e-09,60.48409548050289
87.02278137207031,2.1223658455935244e-09,60.4885357182745
89.40696716308594,1.9831568035693094e-09,60.493074424190816
91.79115295410156,1.664030190350605e-09,60.49834753545483
94.17533874511719,1.6454046438032901e-09,60.50362064671885
97.75161743164062,2.5022743134130385e-09,60.507749299357954
100.13580322265625,1.5018081820374395e-09,60.51032787570895
102.51998901367188,1.3122011471307737e-09,60.513359178084634
106.09626770019531,1.906309589629411e-09,60.517869535266506
108.48045349121094,2.3199480650420745e-09,60.51890579914877
112.05673217773438,1.5840956454718735e-09,60.52065790661565
115.63301086425781,1.6612401555506625e-09,60.52271130572162
119.20928955078125,1.919811689332045e-09,60.525130555419416
122.78556823730469,1.4633876654647304e-09,60.53071360303436
126.36184692382812,2.3034078686345864e-09,60.53558488715976
129.93812561035156,1.5722408215348792e-09,60.53574405443489
133.514404296875,1.6515662163369986e-09,60.53590322171003
137.09068298339844,2.001462153472379e-09,60.53676799055489
140.66696166992188,1.64509580454828e-09,60.537602134476316
145.43533325195312,2.1944774286146147e-09,60.53888259019148
150.20370483398438,1.5000641736277125e-09,60.54018399926822
153.7799835205078,1.7401698035391619e-09,60.54114566021103
158.54835510253906,1.4196671919326672e-09,60.54242787480143
163.3167266845703,1.6841058395475963e-09,60.54698645653339
168.08509826660156,1.319895504529826e-09,60.55150497039473
172.8534698486328,1.4809132195081285e-09,60.553317716670094
