# LNAmplifier Noise Density Measurement
# Generated: 2025-11-05 19:56:04
# LNA Filter: 2
# EEPROM Data Index: 2
# Sample Frequency: 0.5 MHz
# FFT Averages: 16
# Sample Size: 1048576 points
# FFT Bin Size: 0.48 Hz
# Total Test Frequencies: 401
# Unique Data Points: 392
# EEPROM Frequency Points: 201
# EEPROM Gain Points: 201
# Amplitude Spike Correction: Enabled
#
frequency,lna_input_noise_density,lna_gain_db
10.013580322265625,6.016564647486983e-09,56.821556818135484
10.49041748046875,3.0544550791773356e-09,57.09226672457802
10.967254638671875,2.1830791650331887e-09,57.340119641538124
11.444091796875,2.1052530417332902e-09,57.56416182191991
11.920928955078125,2.0737289715795376e-09,57.76599726790278
12.39776611328125,1.9515921826482825e-09,57.93902333114624
12.874603271484375,1.744755249444176e-09,58.10217160925133
13.3514404296875,1.8919087659196293e-09,58.258691252239295
13.828277587890625,1.8109566278428412e-09,58.38364828943257
14.30511474609375,1.7084901675923023e-09,58.50452797233114
14.781951904296875,1.8356538038116542e-09,58.61695115918206
15.2587890625,1.5525277633788895e-09,58.72031212698439
15.735626220703125,1.4712338828175153e-09,58.81815793397397
16.21246337890625,1.791842201273095e-09,58.9047856391519
16.689300537109375,1.614918471244583e-09,58.98791687650958
17.1661376953125,1.5727389626106494e-09,59.06020090433126
17.642974853515625,1.8507594106494505e-09,59.12965220490619
18.11981201171875,2.0784077427224924e-09,59.19232995509455
18.596649169921875,2.1931919907121363e-09,59.25219752427026
19.073486328125,2.042417164741877e-09,59.308383197732105
19.550323486328125,2.042417164741877e-09,59.36084275299087
20.02716064453125,2.042417164741877e-09,59.411990698739004
20.503997802734375,2.4515062118760177e-09,59.45605953873361
20.9808349609375,2.0064265867612624e-09,59.50012837872822
21.457672119140625,1.9845545368592243e-09,59.54028195646432
21.93450927734375,1.8803629657332888e-09,59.578566887071574
22.411346435546875,1.780429755766621e-09,59.61685181767883
22.88818359375,1.7143685756207032e-09,59.650744262529365
23.365020751953125,1.9645040996564446e-09,59.684848324857974
23.84185791015625,2.0314895185080254e-09,59.71726803181325
24.318695068359375,1.7091600763779153e-09,59.745103302976965
25.272369384765625,1.4878837202441478e-09,59.79967171629293
25.74920654296875,1.782606012118758e-09,59.824083419830025
26.226043701171875,1.8929777814296955e-09,59.84849512336712
26.702880859375,1.6683012690561747e-09,59.87193073106543
27.65655517578125,1.3996409831383466e-09,59.9110200675908
28.133392333984375,1.919262806843628e-09,59.93056473585347
